run_id,fault_type,scenario,data_source,t_rel,req_count,err_rate,p50_ms,p95_ms,max_ms,active_pods,p50_ratio,tail_ratio
run_memleak_01,memory_leak,1,measured,16.4,6,0.0,196.4,208.0,208.0,2,1.747,1.059
run_memleak_01,memory_leak,1,measured,17.4,6,0.0,204.9,212.7,212.7,2,1.823,1.038
run_memleak_01,memory_leak,1,measured,18.4,6,0.0,211.6,214.4,214.4,3,1.883,1.013
run_memleak_01,memory_leak,1,measured,19.4,6,0.0,215.6,289.9,289.9,3,1.918,1.345
run_memleak_01,memory_leak,1,measured,20.4,6,0.0,217.6,232.8,232.8,3,1.936,1.07
run_memleak_01,memory_leak,1,measured,21.4,6,0.0,234.1,238.6,238.6,3,2.083,1.019
run_memleak_01,memory_leak,1,measured,22.4,6,0.0,229.6,240.0,240.0,3,2.043,1.045
run_memleak_01,memory_leak,1,measured,23.4,6,0.0,236.7,240.9,240.9,3,2.106,1.018
run_memleak_01,memory_leak,1,measured,24.4,6,0.0,243.0,247.2,247.2,2,2.162,1.017
run_memleak_01,memory_leak,1,measured,25.4,6,0.0,244.8,275.5,275.5,3,2.178,1.125
run_memleak_01,memory_leak,1,measured,26.4,6,0.0,255.0,278.1,278.1,2,2.269,1.091
run_memleak_01,memory_leak,1,measured,27.4,6,0.0,261.0,266.1,266.1,3,2.322,1.02
run_memleak_01,memory_leak,1,measured,28.4,6,0.0,262.4,265.8,265.8,3,2.335,1.013
run_memleak_01,memory_leak,1,measured,29.4,6,0.0,267.3,281.0,281.0,3,2.378,1.051
run_memleak_01,memory_leak,1,measured,30.4,6,0.0,278.2,286.0,286.0,3,2.475,1.028
run_memleak_01,memory_leak,1,measured,31.4,6,0.0,279.3,286.0,286.0,2,2.485,1.024
run_memleak_01,memory_leak,1,measured,32.4,6,0.0,285.8,296.6,296.6,3,2.543,1.038
run_memleak_01,memory_leak,1,measured,33.4,6,0.0,291.9,293.4,293.4,3,2.597,1.005
run_memleak_01,memory_leak,1,measured,34.4,6,0.0,297.1,301.2,301.2,3,2.643,1.014
run_memleak_01,memory_leak,1,measured,35.4,6,0.0,301.6,304.2,304.2,3,2.683,1.009
run_memleak_01,memory_leak,1,measured,36.4,6,0.0,304.6,312.1,312.1,3,2.71,1.025
run_memleak_01,memory_leak,1,measured,37.4,6,0.0,315.2,322.4,322.4,3,2.804,1.023
run_memleak_01,memory_leak,1,measured,38.4,6,0.0,317.6,322.0,322.0,3,2.826,1.014
run_memleak_01,memory_leak,1,measured,39.4,6,0.0,329.2,330.9,330.9,2,2.929,1.005
run_memleak_01,memory_leak,1,measured,40.4,6,0.0,329.2,331.7,331.7,3,2.929,1.008
run_memleak_01,memory_leak,1,measured,41.4,6,0.0,332.2,345.0,345.0,3,2.956,1.039
run_memleak_01,memory_leak,1,measured,42.4,6,0.0,345.0,348.3,348.3,3,3.069,1.01
run_memleak_01,memory_leak,1,measured,43.4,6,0.0,344.6,348.6,348.6,3,3.066,1.012
run_memleak_01,memory_leak,1,measured,44.4,6,0.0,350.2,407.8,407.8,3,3.116,1.164
run_memleak_01,memory_leak,1,measured,45.4,6,0.0,360.0,419.7,419.7,3,3.203,1.166
run_memleak_01,memory_leak,1,measured,46.4,6,0.0,362.8,378.2,378.2,2,3.228,1.042
run_memleak_01,memory_leak,1,measured,47.4,6,0.0,361.4,379.3,379.3,3,3.215,1.05
run_memleak_01,memory_leak,1,measured,48.4,6,0.0,374.0,416.4,416.4,3,3.327,1.113
run_memleak_01,memory_leak,1,measured,49.4,6,0.0,374.6,380.9,380.9,3,3.333,1.017
run_memleak_01,memory_leak,1,measured,50.4,6,0.0,380.8,388.3,388.3,2,3.388,1.02
run_memleak_01,memory_leak,1,measured,51.4,6,0.0,384.0,387.7,387.7,2,3.416,1.01
run_memleak_01,memory_leak,1,measured,52.4,6,0.0,393.6,510.0,510.0,2,3.502,1.296
run_memleak_01,memory_leak,1,measured,53.4,6,0.0,398.2,406.6,406.6,3,3.543,1.021
run_memleak_01,memory_leak,1,measured,54.4,6,0.0,407.5,409.4,409.4,2,3.625,1.005
run_memleak_01,memory_leak,1,measured,55.4,6,0.0,410.3,414.3,414.3,3,3.65,1.01
run_memleak_01,memory_leak,1,measured,56.4,6,0.0,422.4,491.5,491.5,3,3.758,1.164
run_memleak_01,memory_leak,1,measured,57.4,6,0.0,422.6,431.8,431.8,3,3.76,1.022
run_memleak_01,memory_leak,1,measured,58.4,6,0.0,428.4,516.7,516.7,2,3.811,1.206
run_memleak_01,memory_leak,1,measured,59.4,6,0.0,433.7,531.3,531.3,2,3.859,1.225
run_memleak_01,memory_leak,1,measured,60.4,6,0.0,445.1,628.1,628.1,3,3.96,1.411
run_memleak_01,memory_leak,1,measured,61.4,6,0.0,445.3,542.9,542.9,2,3.962,1.219
run_memleak_01,memory_leak,1,measured,62.4,6,0.0,459.3,476.8,476.8,3,4.086,1.038
run_memleak_01,memory_leak,1,measured,63.4,6,0.0,455.1,459.8,459.8,3,4.049,1.01
run_memleak_01,memory_leak,1,measured,64.4,6,0.0,455.6,488.3,488.3,3,4.053,1.072
run_memleak_01,memory_leak,1,measured,65.4,6,0.0,464.4,590.4,590.4,3,4.132,1.271
run_memleak_01,memory_leak,1,measured,66.4,6,0.0,471.9,479.2,479.2,3,4.198,1.015
run_memleak_01,memory_leak,1,measured,67.4,6,0.0,477.7,486.5,486.5,3,4.25,1.018
run_memleak_01,memory_leak,1,measured,68.4,6,0.0,484.1,489.0,489.0,2,4.307,1.01
run_memleak_01,memory_leak,1,measured,69.4,6,0.0,484.9,631.9,631.9,2,4.314,1.303
run_memleak_01,memory_leak,1,measured,70.4,6,0.0,492.5,630.6,630.6,3,4.382,1.28
run_memleak_01,memory_leak,1,measured,71.4,6,0.0,495.7,501.0,501.0,3,4.41,1.011
run_memleak_01,memory_leak,1,measured,72.4,6,0.0,506.5,673.7,673.7,2,4.506,1.33
run_memleak_01,memory_leak,1,measured,73.4,6,0.0,510.8,518.0,518.0,3,4.544,1.014
run_memleak_01,memory_leak,1,measured,74.4,6,0.0,519.6,525.2,525.2,2,4.623,1.011
run_memleak_01,memory_leak,1,measured,75.4,6,0.0,525.1,564.3,564.3,3,4.672,1.075
run_memleak_01,memory_leak,1,measured,76.4,6,0.0,535.8,599.2,599.2,3,4.767,1.118
run_memleak_01,memory_leak,1,measured,77.4,6,0.0,538.9,555.6,555.6,3,4.794,1.031
