run_id,chaos_mode,second_epoch,t_rel,clock,phase,req_count,ok_count,err_count,err_rate,p50_ms,p95_ms,max_ms,mean_ms,mean_queue_wait_ms,active_pods,pods_missing,pods,baseline_p95_ms,p95_ratio,p95_slope_5s,err_rate_roll5,time_since_fault,seconds_to_restabilize
run_20260725_202915_node,node,1784982822,205,20:33:42,stable,24,14,10,0.4167,4109.6,6033.3,6072.7,4362.3,840.4,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,28.419,1206.66,0.2738,205,0
run_20260725_202915_node,node,1784982823,206,20:33:43,stable,7,7,0,0.0,2603.3,3193.5,3193.5,2268.5,950.2,2,1,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52,212.3,15.042,638.7,0.2738,206,0
run_20260725_202915_node,node,1784982824,207,20:33:44,stable,15,10,5,0.3333,2323.7,5224.1,5226.2,2965.2,1062.8,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,24.607,-49.56,0.269,207,0
run_20260725_202915_node,node,1784982825,208,20:33:45,stable,60,45,15,0.25,2269.0,5129.3,5254.2,2431.7,940.7,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,24.161,-54.3,0.2308,208,0
run_20260725_202915_node,node,1784982826,209,20:33:46,stable,30,19,11,0.3667,2662.5,5471.3,5481.3,3253.7,1568.4,2,1,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52,212.3,25.772,58.92,0.2733,209,0
run_20260725_202915_node,node,1784982827,210,20:33:47,stable,6,3,3,0.5,1813.6,5322.0,5322.0,3301.3,263.2,2,1,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-nzctx,212.3,25.068,-142.26,0.29,210,0
run_20260725_202915_node,node,1784982828,211,20:33:48,stable,35,22,13,0.3714,1251.0,5029.9,5143.3,2373.9,487.7,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,23.692,367.28,0.3643,211,0
run_20260725_202915_node,node,1784982829,212,20:33:49,stable,56,37,19,0.3393,974.7,5065.0,5315.1,2212.9,543.7,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,23.858,-31.82,0.3655,212,0
run_20260725_202915_node,node,1784982830,213,20:33:50,stable,51,44,7,0.1373,1278.0,5052.0,5062.4,1892.5,1133.7,2,1,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52,212.3,23.797,-15.46,0.3429,213,0
run_20260725_202915_node,node,1784982831,214,20:33:51,stable,53,52,1,0.0189,2136.2,3524.8,5086.7,2214.4,1897.6,2,1,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52,212.3,16.603,-389.3,0.2734,214,0
run_20260725_202915_node,node,1784982832,215,20:33:52,stable,63,63,0,0.0,2654.2,4427.2,4493.3,2689.7,2333.9,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,20.854,-178.96,0.1734,215,0
run_20260725_202915_node,node,1784982833,216,20:33:53,stable,51,51,0,0.0,2899.0,4562.6,4650.6,2972.0,2762.0,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,21.491,-93.46,0.0991,216,0
run_20260725_202915_node,node,1784982834,217,20:33:54,stable,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,,212.3,0.0,-1013.0,0.0312,217,0
run_20260725_202915_node,node,1784982835,218,20:33:55,stable,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,,212.3,0.0,-1010.4,0.0038,218,0
run_20260725_202915_node,node,1784982836,219,20:33:56,stable,106,103,3,0.0283,1192.5,2687.1,5072.6,1298.5,1059.8,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,12.657,-167.54,0.0057,219,0
run_20260725_202915_node,node,1784982837,220,20:33:57,stable,133,127,6,0.0451,2824.2,4576.7,5064.0,2996.7,2751.2,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,21.558,29.9,0.0147,220,0
run_20260725_202915_node,node,1784982838,221,20:33:58,stable,55,50,5,0.0909,3561.2,5012.3,5046.8,3795.5,3531.5,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,23.61,89.94,0.0329,221,0
run_20260725_202915_node,node,1784982839,222,20:33:59,stable,55,51,4,0.0727,3265.8,5015.1,5029.9,3580.7,3327.7,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,23.623,1003.02,0.0474,222,0
run_20260725_202915_node,node,1784982840,223,20:34:00,stable,55,52,3,0.0545,3201.8,5039.4,5506.6,3603.6,3370.6,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,23.737,1007.88,0.0583,223,0
run_20260725_202915_node,node,1784982841,224,20:34:01,stable,34,32,2,0.0588,2732.6,4836.8,5060.7,3054.2,2750.3,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,22.783,429.94,0.0644,224,0
run_20260725_202915_node,node,1784982842,225,20:34:02,stable,69,60,9,0.1304,2900.0,5012.0,5050.1,3127.6,2691.1,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,23.608,87.06,0.0815,225,0
run_20260725_202915_node,node,1784982843,226,20:34:03,stable,41,39,2,0.0488,3343.3,4974.9,5008.2,3489.2,3247.1,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,23.433,-7.48,0.073,226,0
run_20260725_202915_node,node,1784982844,227,20:34:04,stable,41,41,0,0.0,3333.3,4705.0,4732.2,3526.5,3397.1,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,22.162,-62.02,0.0585,227,0
run_20260725_202915_node,node,1784982845,228,20:34:05,stable,33,33,0,0.0,2412.9,4383.0,4507.3,2778.9,2653.0,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,20.645,-131.28,0.0476,228,0
run_20260725_202915_node,node,1784982846,229,20:34:06,stable,41,41,0,0.0,2060.2,3855.7,3898.2,2278.3,2102.3,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,18.162,-196.22,0.0358,229,0
run_20260725_202915_node,node,1784982847,230,20:34:07,stable,40,40,0,0.0,2001.7,3548.2,3583.1,2253.4,2140.8,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,16.713,-292.76,0.0098,230,0
run_20260725_202915_node,node,1784982848,231,20:34:08,stable,42,42,0,0.0,1748.1,3125.9,3247.4,1883.4,1779.3,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,14.724,-369.8,0.0,231,0
run_20260725_202915_node,node,1784982849,232,20:34:09,stable,42,42,0,0.0,1443.0,2717.8,2759.1,1895.2,1790.4,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,12.802,-397.44,0.0,232,0
run_20260725_202915_node,node,1784982850,233,20:34:10,stable,42,42,0,0.0,1036.4,2622.4,2643.5,1499.5,1395.1,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,12.352,-352.12,0.0,233,0
run_20260725_202915_node,node,1784982851,234,20:34:11,stable,42,42,0,0.0,755.1,2395.2,2460.8,1267.5,1163.1,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,11.282,-292.1,0.0,234,0
run_20260725_202915_node,node,1784982852,235,20:34:12,stable,42,42,0,0.0,413.0,2196.8,2221.9,992.3,888.4,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,10.348,-270.28,0.0,235,0
run_20260725_202915_node,node,1784982853,236,20:34:13,stable,42,42,0,0.0,135.1,2090.5,2098.6,887.7,784.1,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,9.847,-207.08,0.0,236,0
run_20260725_202915_node,node,1784982854,237,20:34:14,stable,42,42,0,0.0,125.0,1887.0,1894.2,590.2,487.2,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,8.888,-166.16,0.0,237,0
run_20260725_202915_node,node,1784982855,238,20:34:15,stable,32,32,0,0.0,162.2,1535.9,1543.6,765.5,661.9,3,0,order-backend-84d78cc6d7-gmprk|order-backend-84d78cc6d7-l9l52|order-backend-84d78cc6d7-nzctx,212.3,7.235,-217.3,0.0,238,0
