second_epoch,t_rel,clock,sent,ok,err,p50_ms,p95_ms,max_ms,distinct_pods,pods,max_client_lag_s
1786011390,-43.0,18:16:30,42,42,0,113.8,199.7,238.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011391,-42.0,18:16:31,42,42,0,110.8,165.4,217.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011392,-41.0,18:16:32,42,42,0,114.1,229.4,251.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011393,-40.0,18:16:33,42,42,0,113.0,165.7,194.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011394,-39.0,18:16:34,42,42,0,108.7,155.7,160.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011395,-38.0,18:16:35,42,42,0,139.2,227.8,247.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011396,-37.0,18:16:36,42,42,0,110.6,173.9,211.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011397,-36.0,18:16:37,42,42,0,113.1,223.3,269.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011398,-35.0,18:16:38,42,42,0,112.3,191.5,197.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011399,-34.0,18:16:39,42,42,0,129.6,248.7,270.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011400,-33.0,18:16:40,42,42,0,114.6,201.1,231.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011401,-32.0,18:16:41,42,42,0,138.7,253.6,320.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011402,-31.0,18:16:42,42,42,0,112.9,195.0,257.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011403,-30.0,18:16:43,42,42,0,114.5,204.1,255.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011404,-29.0,18:16:44,42,42,0,114.5,186.7,204.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011405,-28.0,18:16:45,42,42,0,122.0,186.0,215.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011406,-27.0,18:16:46,42,42,0,113.4,197.1,220.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011407,-26.0,18:16:47,42,41,1,131.5,211.4,280.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011408,-25.0,18:16:48,42,42,0,114.6,200.4,256.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011409,-24.0,18:16:49,42,42,0,112.1,213.4,253.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011410,-23.0,18:16:50,42,42,0,113.0,222.7,252.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011411,-22.0,18:16:51,42,42,0,114.4,150.1,166.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011412,-21.0,18:16:52,42,42,0,125.3,292.1,323.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011413,-20.0,18:16:53,42,42,0,137.5,318.8,330.1,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011414,-19.0,18:16:54,42,42,0,115.9,312.1,361.7,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011415,-18.0,18:16:55,42,42,0,160.8,287.8,292.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011416,-17.0,18:16:56,42,42,0,163.7,309.1,328.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011417,-16.0,18:16:57,42,41,1,130.4,220.2,234.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011418,-15.0,18:16:58,42,42,0,110.2,161.9,204.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011419,-14.0,18:16:59,42,42,0,112.3,169.8,182.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011420,-13.0,18:17:00,42,42,0,112.7,171.7,196.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011421,-12.0,18:17:01,42,42,0,111.4,181.0,206.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011422,-11.0,18:17:02,42,42,0,110.0,189.9,235.8,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011423,-10.0,18:17:03,42,42,0,145.1,260.1,292.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011424,-9.0,18:17:04,42,42,0,156.3,246.6,270.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011425,-8.0,18:17:05,42,42,0,114.1,178.1,210.4,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011426,-7.0,18:17:06,42,42,0,117.6,182.9,222.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011427,-6.0,18:17:07,42,42,0,111.0,146.5,171.0,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011428,-5.0,18:17:08,42,42,0,115.9,197.6,230.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011429,-4.0,18:17:09,42,42,0,115.7,192.7,220.6,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011430,-3.0,18:17:10,42,42,0,117.5,203.1,212.5,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011431,-2.0,18:17:11,42,42,0,114.3,171.9,219.2,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011432,-1.0,18:17:12,42,42,0,111.2,148.8,185.9,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011433,-0.0,18:17:13,42,41,1,107.2,165.6,241.3,3,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97|order-backend-854dc5555d-whx65,0.0
1786011434,1.0,18:17:14,42,31,11,123.2,194.8,216.1,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011435,2.0,18:17:15,42,29,13,110.1,248.0,251.8,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011436,3.0,18:17:16,42,26,16,110.4,5014.3,5016.8,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011437,4.0,18:17:17,42,27,15,137.1,5016.3,5024.3,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011438,5.0,18:17:18,42,31,11,120.6,5013.7,5018.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011439,6.0,18:17:19,42,34,8,143.3,5013.4,5018.4,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011440,7.0,18:17:20,42,30,12,151.1,5015.4,5026.4,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011441,8.0,18:17:21,42,27,15,137.9,5026.9,5092.3,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011442,9.0,18:17:22,42,35,7,162.4,5013.5,5016.4,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011443,10.0,18:17:23,42,27,15,164.9,5012.7,5015.8,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011444,11.0,18:17:24,42,31,11,223.1,5016.4,5019.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011445,12.0,18:17:25,42,29,13,123.3,5016.7,5018.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011446,13.0,18:17:26,42,29,13,114.2,5015.2,5020.5,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011447,14.0,18:17:27,42,26,16,165.4,5015.1,5030.1,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011448,15.0,18:17:28,42,29,13,139.2,5016.6,5018.5,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011449,16.0,18:17:29,42,32,10,149.6,5017.3,5027.3,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011450,17.0,18:17:30,42,26,16,160.7,5020.5,5026.1,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011451,18.0,18:17:31,42,29,13,117.7,5014.6,5016.7,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011452,19.0,18:17:32,42,24,18,136.2,5017.9,5041.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011453,20.0,18:17:33,42,24,18,149.4,5020.3,5040.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011454,21.0,18:17:34,42,18,24,5011.7,5021.1,5030.9,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011455,22.0,18:17:35,42,25,17,160.6,5055.8,5205.5,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011456,23.0,18:17:36,42,28,14,161.9,5015.5,5017.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011457,24.0,18:17:37,42,32,10,152.0,5014.4,5020.0,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011458,25.0,18:17:38,42,22,20,170.4,5024.2,5054.3,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011459,26.0,18:17:39,42,28,14,117.1,5013.5,5017.2,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011460,27.0,18:17:40,42,26,16,191.6,5019.0,5089.4,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011461,28.0,18:17:41,42,28,14,161.2,5013.3,5015.4,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011462,29.0,18:17:42,42,22,20,161.1,5016.5,5025.2,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011463,30.0,18:17:43,42,22,20,136.0,5019.2,5040.8,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011464,31.0,18:17:44,42,24,18,163.2,5015.2,5016.8,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011465,32.0,18:17:45,42,31,11,169.1,5015.8,5022.2,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011466,33.0,18:17:46,42,23,19,164.5,5015.0,5016.1,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011467,34.0,18:17:47,42,30,12,123.5,5014.3,5019.1,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011468,35.0,18:17:48,42,29,13,119.4,5015.4,5028.2,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011469,36.0,18:17:49,42,29,13,148.1,5014.4,5016.7,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011470,37.0,18:17:50,42,24,18,138.0,5018.8,5029.5,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011471,38.0,18:17:51,42,28,14,144.8,5015.0,5017.5,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
1786011472,39.0,18:17:52,31,16,15,195.5,5016.3,5019.5,2,order-backend-854dc5555d-qb8r7|order-backend-854dc5555d-sxd97,0.0
